R,G,B
234.69,47.47,47.47
239.64,34.17,34.17
245.53,19.82,19.82
254.16,1.69,1.69
214.48,17.1,47.9
178.02,31.85,89.58
254.97,0.28,0.28
254.91,112.18,112.18
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
176.63,176.63,176.63
9.4,9.4,9.4
25.15,25.15,25.15
39.13,39.13,39.13
1.66,1.66,1.66
9.86,4.05,4.05
16.35,5.64,5.64
30.28,28.16,71.51
57.26,64.36,181.41
47.97,50.4,137.68
49.85,51.15,138.37
44.62,49.03,136.23
44.17,48.69,135.9
39.85,43.71,122.2
1.55,0.5,0.5
0.74,0.22,0.22
5.84,1.62,1.62
195.62,45.58,45.58
159.55,59.29,120.01
196.58,48.04,82.22
241.07,28.83,28.83
248.82,13.82,13.82
254.32,1.41,1.41
253.09,3.54,3.54
169.04,36.24,100.07
216.31,17.68,49.78
255.0,0.08,0.08
254.94,214.43,214.43
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
218.68,218.68,218.68
24.02,24.02,24.02
20.86,20.86,20.86
45.06,45.06,45.06
23.96,23.96,23.96
3.95,2.67,2.67
22.29,7.32,7.32
15.65,7.06,9.5
50.49,55.48,152.15
31.55,14.49,20.1
25.41,10.58,10.58
21.84,9.58,9.58
18.35,7.55,7.55
11.85,4.74,4.74
8.23,3.45,3.45
4.56,1.8,1.8
1.24,0.37,0.37
0.77,0.13,0.13
70.46,13.24,13.24
230.25,37.14,45.41
166.55,46.67,113.81
251.41,7.21,7.21
254.42,1.1,1.1
252.74,4.29,4.29
251.81,6.37,7.74
162.0,41.68,114.43
254.93,0.16,0.16
254.93,35.74,35.74
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
244.6,244.6,244.6
54.11,54.11,54.11
20.2,20.2,20.2
41.72,41.72,41.72
53.87,53.87,53.87
5.87,5.81,5.81
17.04,5.51,5.51
17.31,5.9,5.9
25.54,15.79,28.0
46.31,45.43,121.81
18.35,7.53,7.53
29.27,12.52,12.52
25.1,10.83,10.83
29.66,10.95,10.95
14.28,5.18,5.18
12.41,4.1,4.1
8.69,2.85,2.85
1.83,0.5,0.5
1.19,0.3,0.3
0.46,0.11,0.11
116.16,35.79,83.31
138.51,45.8,125.0
139.76,43.34,122.54
138.94,44.73,123.93
138.49,45.78,124.98
151.38,43.61,117.17
226.77,15.06,36.72
254.6,0.69,0.69
254.98,86.73,86.73
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
254.82,254.82,254.82
99.26,99.26,99.26
21.72,21.72,21.72
35.81,35.81,35.81
59.65,59.65,59.65
