R,G,B
201.09,113.61,86.87
145.81,74.52,41.49
167.44,35.91,32.37
186.42,33.19,37.23
223.33,83.13,58.02
227.38,74.55,26.73
229.85,86.01,26.53
230.32,86.92,26.52
232.11,93.0,28.51
226.78,91.98,44.83
187.59,85.69,67.19
150.34,91.51,78.65
141.73,93.84,85.76
143.24,93.08,86.15
143.56,92.76,86.52
143.9,91.7,87.7
144.41,91.65,87.65
143.85,90.85,86.85
